product_id,location_id,date,sales_qty,stock_qty,cost,promo,Demand,Deficit,NoFilter,NoneDeficit,Promo,day,weekday,month,year,NoneDeficit_lagback7d_alpha7d,NoneDeficit_lagback14d_alpha7d,NoneDeficit_lagback14d_w14_pctl10,NoneDeficit_lagback28d_alpha7d,NoneDeficit_lagback28d_w7_pctl10,NoneDeficit_lagback28d_w7_pctl90,NoneDeficit_lagback56d_alpha7d,NoneDeficit_lagback56d_w7_pctl90,NoneDeficit_lagforward7d_alpha7d,NoneDeficit_lagforward14d_alpha7d,NoneDeficit_lagforward14d_w14_pctl10,NoneDeficit_lagforward28d_alpha7d,NoneDeficit_lagforward28d_w28_pctl90,NoneDeficit_lagforward56d_alpha7d,NoneDeficit_lagforward56d_w7_pctl90,NoneDeficit_lagforward56d_w28_nanmean,NoneDeficit_lagforward56d_w28_pctl90,NoneDeficit_lagforward56d_w56_nanmean,NoneDeficit_lagforward56d_w56_nanmedian,NoFilter_lagback28d_w56_nanmean,NoFilter_lagback56d_w56_nanmean,NoFilter_lagback56d_w56_nanmedian,NoFilter_lagforward28d_alpha7d,NoFilter_lagforward28d_w14_nanmedian,NoFilter_lagforward28d_w28_nanmean,NoFilter_lagforward28d_w28_nanmedian,NoFilter_lagforward56d_alpha7d,NoFilter_lagforward56d_w14_nanmedian,NoFilter_lagforward56d_w56_nanmean,Promo_lagback7d_w56_pctl90,Promo_lagback28d_w14_nanmedian,Promo_lagback28d_w56_pctl90,Promo_lagback56d_w56_pctl90,Promo_lagforward56d_w14_nanmedian
9000400501,9000034500,2018-04-26,2.0,281,4.43,0,2.0,0,1,1,0,26,3,4,2018,1.0968031543343941,1.8489119170984456,0.0,-2.0,0.0,0.0,-2.0,0.0,2.7668602485355787,4.977572044309086,2.6,9.060683929926936,10.0,2.731097704579954,10.200000000000003,3.409090909090909,0.0,3.046511627906977,3.0,1.7777777777777777,0.0,0.0,9.060683929926936,5.5,6.925925925925926,5.0,2.731097704579954,3.0,3.046511627906977,0.0,0.0,0.0,0.0,3.0
9000400501,9000034500,2018-04-27,4.0,277,4.43,0,4.0,0,1,1,0,27,4,4,2018,1.0968031543343941,1.3383228861702812,0.0,-2.0,0.0,0.0,-2.0,0.0,2.521792977846549,5.240829294593488,2.6,7.544728000695968,10.0,2.8159442799966654,10.200000000000003,3.409090909090909,0.0,3.116279069767442,3.0,1.8,0.0,0.0,7.544728000695968,5.0,6.851851851851852,5.0,2.8159442799966654,3.0,3.116279069767442,0.0,1.0,0.0,0.0,3.0
9000400501,9000034500,2018-04-28,3.0,274,4.43,0,3.0,0,1,1,0,28,5,4,2018,3.564475479025831,1.3383228861702812,0.0,-2.0,0.0,0.0,-2.0,0.0,4.158599675407036,5.179280514284335,4.0,6.158007478056371,10.0,2.87044769278245,10.200000000000003,3.227272727272727,0.0,3.3255813953488373,3.0,2.0,0.0,0.0,6.158007478056371,4.0,6.814814814814815,5.0,2.87044769278245,3.0,3.3255813953488373,0.0,1.0,0.0,0.0,3.0
9000400501,9000034500,2018-04-29,3.0,271,4.43,0,3.0,0,1,1,0,29,6,4,2018,2.3914999263261474,1.1634988727223448,0.0,-2.0,0.0,0.0,-2.0,0.0,3.543642962075958,5.89617899620619,4.0,6.118494100000311,10.0,2.87044769278245,10.200000000000003,3.1363636363636362,0.0,3.395348837209302,3.0,2.0833333333333335,0.0,0.0,6.118494100000311,3.0,6.7407407407407405,5.0,2.87044769278245,3.0,3.395348837209302,0.0,1.0,0.0,0.0,3.0
9000400501,5637146282,2018-05-02,1.0,446,4.43,0,1.0,0,1,1,0,2,2,5,2018,2.0776778648742944,1.0968031543343941,0.0,-2.0,0.0,0.0,-2.0,0.0,5.321181008215957,7.640101743633264,5.3,4.440408505376855,10.0,3.125429096602837,10.200000000000003,3.263157894736842,0.0,3.186046511627907,3.0,2.1538461538461537,0.0,0.0,4.440408505376855,3.0,6.0,3.0,3.125429096602837,3.0,3.186046511627907,0.0,1.0,0.0,0.0,3.0
9000400501,9000034500,2018-05-03,4.0,267,4.43,0,4.0,0,1,1,0,3,3,5,2018,2.048651712619937,1.0968031543343941,0.0,1.0,0.0,0.0,-2.0,0.0,4.977572044309086,7.227944606489832,5.0,3.8302501495920778,10.0,3.3727804820472502,10.200000000000003,3.263157894736842,0.0,3.2142857142857144,3.0,2.0714285714285716,0.0,0.0,3.8302501495920778,2.0,5.923076923076923,3.0,3.3727804820472502,3.0,3.2142857142857144,0.0,1.5,0.0,0.0,3.0
9000400501,9000034500,2018-05-04,2.0,265,4.43,0,2.0,0,1,1,0,4,4,5,2018,2.6975653164617555,1.0968031543343941,0.0,1.0,0.0,0.0,-2.0,0.0,5.240829294593488,7.923657154886829,5.0,3.12263870448594,10.0,3.270699385032758,10.200000000000003,3.1052631578947367,0.0,3.2439024390243905,3.0,2.2,1.0,1.0,3.12263870448594,2.0,5.961538461538462,3.0,3.270699385032758,3.0,3.2439024390243905,0.0,1.5,0.0,0.0,3.0
9000400501,5637149154,2018-05-05,1.0,241,4.43,0,1.0,0,1,1,0,5,5,5,2018,2.7904699153006645,3.564475479025831,0.0,1.0,0.0,0.0,-2.0,0.0,5.179280514284335,18.72416460391801,3.6,3.091977438962282,10.0,2.6633746410797787,10.200000000000003,2.3684210526315788,0.0,3.5365853658536586,3.0,2.1875,1.0,1.0,3.091977438962282,2.0,6.153846153846154,3.0,2.6633746410797787,3.0,3.5365853658536586,0.0,1.0,0.0,0.0,3.0
9000400501,5637146282,2018-05-05,1.0,445,4.43,0,1.0,0,1,1,0,5,5,5,2018,2.7904699153006645,3.564475479025831,0.0,1.0,0.0,0.0,-2.0,0.0,5.179280514284335,18.72416460391801,3.6,3.091977438962282,10.0,2.6633746410797787,10.200000000000003,2.3684210526315788,0.0,3.5365853658536586,3.0,2.1875,1.0,1.0,3.091977438962282,2.0,6.153846153846154,3.0,2.6633746410797787,3.0,3.5365853658536586,0.0,1.0,0.0,0.0,3.0
9000400501,9000034500,2018-05-05,6.0,259,4.43,0,6.0,0,1,1,0,5,5,5,2018,2.7904699153006645,3.564475479025831,0.0,1.0,0.0,0.0,-2.0,0.0,5.179280514284335,18.72416460391801,3.6,3.091977438962282,10.0,2.6633746410797787,10.200000000000003,2.3684210526315788,0.0,3.5365853658536586,3.0,2.1875,1.0,1.0,3.091977438962282,2.0,6.153846153846154,3.0,2.6633746410797787,3.0,3.5365853658536586,0.0,1.0,0.0,0.0,3.0
