product_id,location_id,date,sales_qty,stock_qty,cost,promo,day,weekday,month,year,deficit
8000054507,5637149018,1418,1.0,14,717.5,0,1,3,1,1970,0
8000054507,5637151774,1419,,18,,0,1,3,1,1970,1
8000054507,9000066000,1420,1.0,3,717.5,0,1,3,1,1970,0
8000054507,5637149014,1424,1.0,34,717.5,0,1,3,1,1970,0
8000054507,9000111025,1427,,51,,0,1,3,1,1970,1
8000054507,5637144625,1429,1.0,6,717.5,0,1,3,1,1970,0
8000054507,5637149102,1432,,6,,0,1,3,1,1970,1
8000054507,5637149282,1446,1.0,6,717.5,0,1,3,1,1970,0
8000054507,9000050250,1448,6.0,181,717.5,0,1,3,1,1970,0
8000054507,9000050250,1450,3.0,148,717.5,0,1,3,1,1970,0
8000054507,9000103500,1509,1.0,7,717.5,0,1,3,1,1970,0
8000054507,7000006770,1511,1.0,8,717.5,0,1,3,1,1970,0
8000054507,5637144625,1513,1.0,1,717.5,0,1,3,1,1970,1
8000054507,9000102755,1514,1.0,11,717.5,0,1,3,1,1970,0
8000054507,5637145298,1515,1.0,1,717.5,0,1,3,1,1970,1
8000054507,7000010505,1516,,11,,0,1,3,1,1970,1
8000054507,5637149542,1519,,2,,0,1,3,1,1970,1
8000054507,5637149014,1520,2.0,14,717.5,0,1,3,1,1970,0
8000054507,5637149835,1521,1.0,2,717.5,0,1,3,1,1970,0
8000054507,9000026250,1522,0.0,16,717.5,0,1,3,1,1970,0
8000054507,5637146288,1523,1.0,2,717.5,0,1,3,1,1970,0
8000054507,5637145838,1524,,2,,0,1,3,1,1970,1
8000054507,5637149014,1525,10.0,24,717.5,0,1,3,1,1970,0
8000054507,5637145298,1526,1.0,0,717.5,0,1,3,1,1970,1
8000054507,5637149014,1528,1.0,32,717.5,0,1,3,1,1970,0
8000054507,5637149014,1529,1.0,31,717.5,0,1,3,1,1970,0
8000054507,5637149014,1530,2.0,35,717.5,0,1,3,1,1970,0
8000054507,9000050250,1539,26.0,58,717.5,0,1,3,1,1970,0
8000054507,5637149102,1625,1.0,3,717.5,0,1,3,1,1970,0
8000054507,5637149442,1626,,3,,0,1,3,1,1970,1
8000054507,5637149921,1627,,4,,0,1,3,1,1970,1
8000054507,5637145681,1628,1.0,5,717.5,0,1,3,1,1970,0
8000054507,9000026255,1629,1.0,6,717.5,0,1,3,1,1970,0
8000054507,5637151351,1630,2.0,6,717.5,0,1,3,1,1970,0
8000054507,5637149014,1631,3.0,6,717.5,0,1,3,1,1970,0
8000054507,9000102760,1632,,6,,0,1,3,1,1970,1
8000054507,5637149542,1633,1.0,2,717.5,0,1,3,1,1970,0
8000054507,7000010505,1634,2.0,8,717.5,0,1,3,1,1970,0
8000054507,5637145510,1635,,9,,0,1,3,1,1970,1
8000054507,5637145510,1639,,11,,0,1,3,1,1970,1
